"$wgCityId","URL","$wgSitename","$wgContentLanguage","Date of creation","Founder name","WAC Project - PVT","ARC/WAC Project - WR/IVT","Remarks"
"","https://aaa409.fandom.com/zh","Aaa409 Wiki","zh","2022-09-03 12:49:48","DongXin","","",""
"","https://qsi6latinx.fandom.com/zh","QSI Wiki","zh","2022-09-03 11:42:48","Leolatin","","",""
"","https://inm.fandom.com/zh","Inm Wiki","zh","2022-09-03 10:01:36","O8P2Sr3","","",""
"","https://dictionary.fandom.com/zh","Dictionary Wiki","zh","2022-09-03 08:24:45","Dsmilo","","",""
"","https://cdictionary.fandom.com/zh","中文字典 Wiki","zh","2022-09-03 08:21:58","Dsmilo","","",""
"","https://hardware.fandom.com/zh","硬件 Wiki","zh","2022-09-03 05:59:14","Intel Yes","","",""
"","https://cultistsimulator.fandom.com/zh","密教模拟器 Wiki","zh","2022-09-03 05:13:41","NNuullll00","","",""
"","https://earthmcaurorachinases.fandom.com/zh","EarthmcAuroraChinases Wiki","zh","2022-09-03 04:55:29","Wuyouwuju","","",""
"","https://moon-mirror-mod.fandom.com/zh","月镜mod Wiki","zh","2022-09-03 03:14:48","逊人","","",""
"","https://backpartys.fandom.com/zh","Backpartys Wiki","zh","2022-09-03 00:34:11","JackYangKing","","",""
"","https://not6507found.fandom.com/zh","NumberSixFortySeven Wiki","zh","2022-09-03 00:24:29","JackYangKing","","",""
"","https://jitu.fandom.com/zh","山巅 Wiki","zh","2022-09-02 19:01:07","Bai RiHai","","",""
"","https://chukogals-project.fandom.com/zh","Chukogals Project Wiki","zh","2022-09-02 11:03:33","Joyingwol","","",""
"","https://zhishiku.fandom.com/zh","Zhishiku Wiki","zh","2022-09-02 11:02:27","Shenyaolong","","",""
"","https://sylknowledgebase.fandom.com/zh","沈堯龙的知识库 Wiki","zh","2022-09-02 11:00:03","Shenyaolong","","",""
"","https://ccwc.fandom.com/zh","Ccw Wiki","zh","2022-09-02 10:20:52","Regedit.anr","","",""
"","https://shaoxi.fandom.com/zh","Shaoxi Wiki","zh","2022-09-01 12:54:29","Janway Peng","","",""
"","https://yantang.fandom.com/zh","炎棠Yantang Wiki","zh","2022-09-01 10:27:14","Wuhayson","","",""
"","https://srgc.fandom.com/zh","(Students) shared resources group chat Wiki","zh","2022-09-01 09:33:55","FireEndymion235","","",""
"","https://loss.fandom.com/zh","LOSS Wiki","zh","2022-09-01 08:12:46","Loss738","","",""
"","https://personalgamesarea123.fandom.com/zh","GamesAreas Wiki","zh","2022-08-31 11:51:32","Asnoll","","",""
"","https://lilas.fandom.com/zh","Linjiang International Literatures and Arts School Wiki","zh","2022-08-31 10:38:05","FlCreator","","",""
"","https://maohua.fandom.com/zh","Maohua Wiki","zh","2022-08-31 10:17:08","Czxnb","","",""
"","https://marble.fandom.com/zh","Algodoo Wiki","zh","2022-08-31 10:10:25","YiSanJiang","","",""
"","https://jaylin.fandom.com/zh","Jaylin Wiki","zh","2022-08-31 07:05:59","Jialing Xue","","",""
"","https://bert-field.fandom.com/zh","Bert Field Wiki","zh","2022-08-31 05:36:19","Bert Field","","",""
"","https://wikidot-backrooms.fandom.com/zh","Wikidot后室 Wiki","zh","2022-08-31 00:34:16","Hantsing-","","",""
"","https://foxrain.fandom.com/zh","神奇的是水 Wiki","zh","2022-08-30 13:27:31","CoffeeDet","","",""
"","https://moliang.fandom.com/zh","沫凉 Wiki","zh","2022-08-30 11:49:37","Mo Liang","","",""
"","https://zbs.fandom.com/zh","ZBS个人开放页面 Wiki","zh","2022-08-30 10:10:32","ZBS666","","",""
"","https://noce.fandom.com/zh","刺鱼代码 Wiki","zh","2022-08-30 09:57:33","Ciyu233","","",""
"","https://shihezi.fandom.com/zh","石河子中文站 Wiki","zh","2022-08-30 09:44:02","ZBS666","","",""
"","https://keel-productions.fandom.com/zh","龙骨工作室 Wiki","zh","2022-08-30 09:04:08","KKDAMOWANG","","",""
"","https://horefuse.fandom.com/zh","Horefuse Wiki","zh","2022-08-30 06:48:34","LittleHuang7404","","",""
"","https://pseudobiology.fandom.com/zh","伪生物学 Wiki","zh","2022-08-30 04:52:03","Yonghuming123456","","",""
"","https://udays.fandom.com/zh","UDays Wiki","zh","2022-08-30 04:15:11","Santorsia","","",""
"","https://combineviruswest.fandom.com/zh","终焉 Wiki","zh","2022-08-29 09:09:49","Wesker314","","",""
"","https://moondevil.fandom.com/zh","Moon Wiki","zh","2022-08-29 07:25:58","SuperOK172","","",""
"","https://death-scream-land.fandom.com/zh","死亡惊魂乐园 Wiki","zh","2022-08-29 07:01:43","KKDAMOWANG","","",""
"","https://milkcraftseverwiki2022.fandom.com/zh","MilkCraft服务器-MinecraftSever Wiki","zh","2022-08-29 06:04:48","MILKiiiiii","","",""
"","https://combinevirus.fandom.com/zh","终焉 Wiki","zh","2022-08-29 05:09:15","Wesker314","","",""
"","https://ueeall.fandom.com/zh","UEEALL Wiki","zh","2022-08-29 03:57:09","PLMOIJNB","","",""
"","https://sxfx.fandom.com/zh","数学分析 Wiki","zh","2022-08-29 03:52:53","Frank3215","","",""
"","https://xsfx.fandom.com/zh","数学分析 Wiki","zh","2022-08-29 03:50:44","Frank3215","","",""
"","https://conspiracytheory.fandom.com/zh","阴谋论(conspiracy theory) Wiki","zh","2022-08-28 12:55:22","BINGUN","","",""
"","https://cube.fandom.com/zh","正方体制作团队 Wiki","zh","2022-08-28 12:53:40","Xianchen521","","",""
"","https://dfa.fandom.com/zh","只因排神教 Wiki","zh","2022-08-28 12:30:13","オーストリア","","",""
"","https://cubeube.fandom.com/zh","正方体制作团队 Wiki","zh","2022-08-28 12:27:35","Xianchen521","","",""
"","https://tlsl.fandom.com/zh","The Land Of Starlight Wiki","zh","2022-08-28 11:05:11","Crystalaura uwu","","",""
"","https://argthecube.fandom.com/zh","正方体 Wiki","zh","2022-08-28 09:40:08","UserCubeLan","","",""
"","https://project-luki.fandom.com/zh","Project Luki Wiki","zh","2022-08-28 09:09:37","LUKI on the ground","","",""
"","https://qinghe14.fandom.com/zh","清和14 Wiki","zh","2022-08-28 03:47:42","Salt Newone","","",""
"","https://bindingofisaac.fandom.com/zh","以撒的结合 Wiki","zh","2022-08-27 15:34:38","Clayblockunova","","",""
"","https://yunying.fandom.com/zh","Yunying Wiki","zh","2022-08-27 14:33:55","Yunting","","",""
"","https://lycoriscoril.fandom.com/zh","LycorisCoril Wiki","zh","2022-08-27 14:21:52","AICAT2077","","",""
"","https://kuailedemajijiang.fandom.com/zh","快乐的麻姬酱 Wiki","zh","2022-08-27 09:42:41","快乐的麻姬酱","","",""
"","https://usics.fandom.com/zh","做广告 无资质 蹭热点 USICS瘟龟演戏式的假救援 无迹可寻 无绩可谈 大发难民财 必玩火自焚 Wiki","zh","2022-08-27 09:06:05","Rsollin","","",""
"","https://moshiweiwenworld.fandom.com/zh","末世维稳世界观 Wiki","zh","2022-08-27 02:47:38","Sunweizheng","","",""
"","https://boggo-around-the-world.fandom.com/zh","蓝狗历险记 Wiki","zh","2022-08-27 01:41:52","Meocky","","",""
"","https://zerorooms.fandom.com/zh","Zerorooms Wiki","zh","2022-08-27 00:17:37","0czgdsans","","",""
"","https://remnanttoborn.fandom.com/zh","新秩序：馀生(TNO:RTB) Wiki","zh","2022-08-26 13:18:10","Sorrowful men","","",""
"","https://echistory.fandom.com/zh","地都往事 Wiki","zh","2022-08-26 13:11:26","ARMrAmzing","","",""
"","https://xgplay.fandom.com/zh","西瓜play模拟器 Wiki","zh","2022-08-26 13:05:56","Xiao7sanlian","","",""
"","https://ese.fandom.com/zh","地外空间探索组织 Wiki","zh","2022-08-26 12:46:08","IceCafeCup","","",""
"","https://seo.fandom.com/zh","空间探险组织 Wiki","zh","2022-08-26 12:43:30","IceCafeCup","","",""
"","https://earthcity.fandom.com/zh","地球都市 Wiki","zh","2022-08-26 12:05:03","ARMrAmzing","","",""
"","https://saintdiana.fandom.com/zh","嘿嘿然然我的然然 Wiki","zh","2022-08-26 09:41:07","Cacbbi","","",""
"","https://newe.fandom.com/zh","新伊甸 Wiki","zh","2022-08-26 08:46:27","Cake34i5658","","",""
"","https://newedenonline.fandom.com/zh","新伊甸 Wiki","zh","2022-08-26 08:45:30","Cake34i5658","","",""
"","https://ktdt.fandom.com/zh","苦坛地铁 Wiki","zh","2022-08-26 07:37:42","FoldedBaton3698","","",""
"","https://butiandanjuicy.fandom.com/zh","Butiandanjuicy Wiki","zh","2022-08-26 06:47:26","Dabing0610","","",""
"","https://brok81.fandom.com/zh","破碎世界 Wiki","zh","2022-08-26 05:32:56","Tentaclesnake","","",""
"","https://kiolnenrtio.fandom.com/zh","库克内网数据库 Wiki","zh","2022-08-26 04:34:16","Ander567","","",""
"","https://limitingterritory.fandom.com/zh","阈限诡地 Wiki","zh","2022-08-26 03:37:46","Lemon22515","","",""
"","https://kunsteak.fandom.com/zh","只因排神教 Wiki","zh","2022-08-26 03:23:59","猪猪呐","","",""
"","https://dingxingpedia.fandom.com/zh","鼎星 Wiki","zh","2022-08-26 01:42:11","MícheálLiu2333","","",""
"","https://ciowy-in-the-treasure-map.fandom.com/zh","Ciowy in the Treasure Map Wiki","zh","2022-08-25 18:27:20","藏一","","",""
"","https://kiolnedinlin.fandom.com/zh","科雷特啬｜原创圈子 Wiki","zh","2022-08-25 16:21:21","Ander567","","",""
"","https://imaginriders.fandom.com/zh","Imagin Riders Wiki","zh","2022-08-25 13:50:12","GiovanniFelix","","",""
"","https://backrooms-world.fandom.com/zh","Backrooms世界数据库 Wiki","zh","2022-08-25 12:44:03","OlaMEMZ","","",""
"","https://bodimondo.fandom.com/zh","Bodi Wiki","zh","2022-08-25 11:36:16","Fankesiu","","",""
"","https://mcmdm.fandom.com/zh","更困难的mc-MDM(暂名) Wiki","zh","2022-08-25 06:32:11","547889wj","","",""
"","https://superfighters-deluxe-redux.fandom.com/zh","Superfighters Deluxe &amp; Redux Wiki","zh","2022-08-24 17:27:26","WitherVictor","","",""
"","https://level70724.fandom.com/zh","Level70724 Wiki","zh","2022-08-24 16:08:25","CNMichaelC","","",""
"","https://negrooms.fandom.com/zh","Negrooms Wiki","zh","2022-08-24 10:13:57","氢氰酸","","",""
"","https://whatisit.fandom.com/zh","What is it? Wiki","zh","2022-08-24 10:09:17","This is Lundelaware Town headquarters","","",""
"","https://ons.fandom.com/zh","架空国家系列 Wiki","zh","2022-08-24 09:23:36","高锰酸钾","","",""
"","https://actuality.fandom.com/zh","Actuality Wiki","zh","2022-08-24 09:21:34","Isfds","","",""
"","https://azl.fandom.com/zh","AZL Wiki","zh","2022-08-24 06:44:41","QiyeXueai7992","","",""
"","https://bcd.fandom.com/zh","BCD飙车党 Wiki","zh","2022-08-24 06:36:48","Purple1207","","",""
"","https://ghjghjghj.fandom.com/zh","方法 Wiki","zh","2022-08-24 06:32:22","AW1254","","",""
"","https://gongnongnewdistrict.fandom.com/zh","工农新区 Wiki","zh","2022-08-24 05:32:22","Holyxiet","","",""
"","https://antirooms.fandom.com/zh","Antirooms Wiki","zh","2022-08-24 04:39:44","Zurichy","","",""
"","https://chonglang.fandom.com/zh","冲浪 Wiki","zh","2022-08-24 03:08:14","KanagawaKhan","","",""
"","https://nbs-server.fandom.com/zh","NBS Server Wiki","zh","2022-08-24 02:04:10","NBS2665468138","","",""
"","https://fengshenapocalypse.fandom.com/zh","封神启示录 Wiki","zh","2022-08-23 23:15:13","FantasyEngineerCdream","","",""
"","https://yxlm.fandom.com/zh","英雄联盟 Wiki","zh","2022-08-23 16:44:15","Volibear6","","",""
"","https://evesiesta.fandom.com/zh","Evesiesta Wiki","zh","2022-08-23 16:24:14","Evesiesta","","",""
"","https://wpt.fandom.com/zh","WPT中文 Wiki","zh","2022-08-23 14:45:39","Frostlion","","",""
"","https://wasterooms.fandom.com/zh","Wasterooms Wiki","zh","2022-08-23 13:00:54","天堂的绵羊不吃艹","","",""
"","https://abandonedrooms.fandom.com/zh","Abandonedrooms Wiki","zh","2022-08-23 12:47:33","Xxxxhh","","",""
"","https://fallrooms.fandom.com/zh","Fallrooms Wiki","zh","2022-08-23 12:38:47","Xxxxhh","","",""
"","https://mughd.fandom.com/zh","（虚拟国）MC联合政府 Wiki","zh","2022-08-23 10:49:16","旋风稽球","","",""
"","https://wubianzhanhuo.fandom.com/zh","无边战火 Wiki","zh","2022-08-23 08:24:06","ShanMier","","",""
"","https://veryveryboring.fandom.com/zh","无聊产物 Wiki","zh","2022-08-23 08:12:22","EKIMMIKE","","",""
"","https://esolangs.fandom.com/zh","Esolangs Wiki","zh","2022-08-23 06:08:48","Creependerman","","",""
"","https://funnyfighter.fandom.com/zh","奇葩战斗家 Wiki","zh","2022-08-23 04:49:25","西瓜光年","","",""
"","https://foureyeslg.fandom.com/zh","四眼狗联盟 Wiki","zh","2022-08-23 03:35:55","Coffeela98","","",""
"","https://mczlf.fandom.com/zh","MCZLF Wiki","zh","2022-08-23 03:17:11","Linfon18","","",""
"","https://nekopara.fandom.com/zh","猫娘乐园 Wiki","zh","2022-08-22 21:24:33","BSPR0002","","",""
"","https://cocoblock.fandom.com/zh","Cocoblock Wiki","zh","2022-08-22 13:57:28","Helloadab","","",""
"","https://beixi.fandom.com/zh","北汐 Wiki","zh","2022-08-22 10:11:08","Beixi","","",""
"","https://wataten.fandom.com/zh","天使降临到我身边 Wiki","zh","2022-08-22 09:44:33","Natsunohikari","","",""
"","https://rainydance.fandom.com/zh","RainyDance Wiki","zh","2022-08-22 05:56:18","STF saltedfish","","",""
"","https://teenage-mutant-ninja-turtles-1987-series.fandom.com/zh","忍者神龟1987 Wiki","zh","2022-08-22 04:59:20","Jointoda","","",""
"","https://thegreatcharlibaonia.fandom.com/zh","大查理豹皇国 Wiki","zh","2022-08-22 01:00:29","PaliStGali","","",""
"","https://worldmaker.fandom.com/zh","平行时空创造 Wiki","zh","2022-08-21 23:49:06","Xocyhetao","","",""
"","https://mcet.fandom.com/zh","萤石ET Wiki","zh","2022-08-21 09:18:56","BaiYinmc","","",""
"","https://fluoriteetserverwikiandofficialwebsite.fandom.com/zh","我的世界萤石ET服务器 Wiki","zh","2022-08-21 08:31:24","BaiYinmc","","",""
"","https://aixiaojios.fandom.com/zh","AixiaojiOS Wiki","zh","2022-08-21 08:19:09","Aixiaoji2022","","",""
"","https://kumabear.fandom.com/zh","熊熊勇闯异世界 Wiki","zh","2022-08-21 07:24:48","Natsunohikari","","",""
"","https://fz84.fandom.com/zh","福州公交 Wiki","zh","2022-08-21 04:04:49","SVG7733","","",""
"","https://seaksheepoc.fandom.com/zh","Seaksheep Wiki","zh","2022-08-21 01:52:11","Seaksheep","","",""
"","https://mcworld.fandom.com/zh","麦块世界观 我的世界国家社会模拟1982 Wiki","zh","2022-08-20 21:18:03","352600254qw","","",""
"","https://neweden.fandom.com/zh","新伊甸 Wiki","zh","2022-08-20 09:12:45","Ckhy","","",""
"","https://deeplandworld.fandom.com/zh","DeeplandWorld Wiki","zh","2022-08-20 07:40:33","Coralliliasea","","",""
"","https://unknownlands.fandom.com/zh","UnknownLands Wiki","zh","2022-08-20 05:22:51","XY114514","","",""
"","https://tbama.fandom.com/zh","TBAMA Wiki","zh","2022-08-20 02:18:29","Citroncatttttt","","",""
"","https://drawrooms.fandom.com/zh","Drawrooms Wiki","zh","2022-08-20 02:05:36","Citroncatttttt","","",""
"","https://wyminecraftxingkong.fandom.com/zh","网易我的世界 星空服务器 Wiki","zh","2022-08-19 20:37:33","Xingkong3027","","",""
"","https://roblox-bsed.fandom.com/zh","Roblox游戏 按钮模拟器：挖掘发现中文(BS:ED) Wiki","zh","2022-08-19 15:07:54","One96428","","",""
"","https://dwsofficial2022.fandom.com/zh","Dream Society Wiki","zh","2022-08-18 07:43:11","Rojak Ng","","",""
"","https://dreymurland.fandom.com/zh","Dreymurland Wiki","zh","2022-08-18 00:37:59","Emtich","","",""
"","https://threebody.fandom.com/zh","三体 Wiki","zh","2022-08-17 14:03:59","T.L.Energy","","",""
"","https://ftu.fandom.com/zh","龙华✮总工会 Wiki","zh","2022-08-17 12:33:00","Hot Potatose","","",""
"","https://soulhunter.fandom.com/zh","SoulHunter Wiki","zh","2022-08-17 08:52:53","Creeperrrrrrrrrrrrrrrrrr","","",""
"","https://bilicraft.fandom.com/zh","Bilicraft Wiki","zh","2022-08-16 17:14:37","Sasanarx","","",""
"","https://turtlecodemao.fandom.com/zh","海龟编辑器 Wiki","zh","2022-08-16 14:38:32","IAmREGE","","",""
"","https://starus.fandom.com/zh","星狱世界 Wiki","zh","2022-08-16 08:43:16","AsoltB","","",""
"","https://channellogo.fandom.com/zh","台标 Wiki","zh","2022-08-15 11:08:50","Averytallusername","","",""
"","https://ming.fandom.com/zh","架空1636 Wiki","zh","2022-08-15 10:49:44","Xixixi1","","",""
"","https://bjsfwqminecraft.fandom.com/zh","我的世界-北江市服务器 Wiki","zh","2022-08-15 10:22:18","Captainxjz","","",""
"","https://midtofarroom.fandom.com/zh","中偏前室Mid-to-far-room Wiki","zh","2022-08-15 07:54:25","FreeTKP","","",""
"","https://bk-server.fandom.com/zh","Bk server Wiki","zh","2022-08-15 04:35:18","FZY-official","","",""
"","https://level2035.fandom.com/zh","Level 2035 Wiki","zh","2022-08-15 03:12:15","Line3EXP","","",""
"","https://citm.fandom.com/zh","藏宝图模组 Wiki","zh","2022-08-14 18:59:23","藏一","","",""
"","https://animanga-wiki-creation.fandom.com/zh","创漫维 Wiki","zh","2022-08-14 12:45:57","Natsunohikari","","",""
"","https://newfire.fandom.com/zh","NewFire Wiki","zh","2022-08-14 10:20:49","FireEndymion235","","",""
"","https://gorezone.fandom.com/zh","GoreZone Wiki","zh","2022-08-14 05:51:54","ElGhostRider","","",""
"","https://plants-vs-zombies-alpha.fandom.com/zh","Plants vs Zombies Alpha Wiki","zh","2022-08-14 05:06:23","BlockX","","",""
"","https://stones-throw-away.fandom.com/zh","咫尺之遥 Wiki","zh","2022-08-14 04:40:40","AiMuJie","","",""
"","https://zpc.fandom.com/zh","泰拉剑人 Wiki","zh","2022-08-14 04:08:37","Cjx8848","","",""
